구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2016년02월10일,1212.34,1088.58,1092.65,1095.20,1095.83,1105.48,1094.66,1108.63,1115.33,1112.82,1115.25,1093.12,1108.49,1086.71,1098.63,1133.97,1117.40
2016년02월11일,1210.05,1088.46,1092.21,1096.00,1093.70,1102.70,1095.74,1108.26,1114.79,1110.95,1113.48,1091.84,1107.42,1085.05,1098.06,1134.22,1113.05
2016년02월12일,1208.18,1083.70,1089.42,1094.27,1090.20,1099.37,1092.38,1105.71,1112.82,1109.08,1110.75,1089.45,1104.70,1082.72,1095.30,1133.73,1111.03
2016년02월13일,1207.26,1082.01,1087.11,1091.47,1085.72,1095.75,1089.32,1102.85,1110.89,1107.19,1108.76,1088.30,1102.81,1081.08,1093.44,1134.54,1111.75
2016년02월14일,1206.68,1080.38,1086.09,1090.78,1084.23,1093.66,1087.31,1101.83,1109.79,1106.10,1107.80,1087.05,1102.00,1079.63,1092.44,1134.32,1110.55
2016년02월15일,1206.49,1081.36,1085.39,1090.28,1084.09,1092.61,1084.84,1101.51,1108.71,1105.81,1106.86,1086.13,1100.62,1079.51,1091.67,1134.00,1111.42
2016년02월16일,1201.98,1080.47,1082.08,1087.67,1081.29,1089.97,1082.49,1098.01,1107.66,1103.72,1104.99,1084.79,1099.69,1076.61,1088.84,1133.55,1108.82
2016년02월17일,1199.67,1076.77,1081.02,1084.76,1080.37,1087.98,1080.23,1096.48,1106.25,1101.79,1102.96,1083.75,1096.99,1075.20,1086.91,1134.43,1109.75
2016년02월18일,1197.62,1075.39,1079.80,1082.04,1078.12,1085.37,1077.57,1095.17,1104.44,1100.17,1101.59,1083.00,1095.12,1073.54,1086.25,1133.47,1105.65
2016년02월19일,1196.29,1075.25,1079.31,1080.08,1075.44,1084.30,1077.30,1093.97,1103.93,1098.90,1100.34,1081.91,1094.15,1073.11,1085.32,1131.76,1102.70
2016년02월20일,1194.97,1074.37,1078.97,1078.33,1074.36,1083.04,1074.87,1093.24,1102.52,1097.26,1099.70,1081.30,1093.49,1071.76,1083.92,1131.81,1104.74
2016년02월21일,1194.08,1072.34,1078.22,1076.95,1073.23,1082.39,1073.97,1092.67,1101.61,1096.80,1098.85,1080.25,1092.47,1070.86,1083.37,1131.76,1105.34
2016년02월22일,1193.88,1073.58,1078.47,1077.45,1072.84,1082.78,1074.89,1092.89,1100.89,1095.78,1098.75,1079.31,1092.31,1070.64,1082.76,1131.23,1103.34
2016년02월23일,1194.98,1074.29,1077.85,1078.47,1072.15,1082.50,1074.42,1092.83,1100.68,1095.31,1097.40,1078.60,1091.61,1069.64,1082.86,1130.96,1102.24
2016년02월24일,1193.45,1073.51,1076.68,1079.11,1071.85,1082.20,1074.01,1092.71,1100.65,1095.51,1096.78,1078.19,1091.53,1069.68,1082.27,1131.17,1101.44
2016년02월25일,1192.26,1074.01,1076.43,1079.42,1070.91,1080.67,1073.92,1092.15,1100.56,1094.09,1096.13,1077.82,1089.88,1069.02,1081.54,1131.49,1098.32
2016년02월26일,1191.27,1073.03,1076.72,1080.51,1070.14,1080.69,1074.11,1091.44,1099.27,1093.56,1095.45,1077.62,1089.37,1068.09,1080.83,1130.80,1096.46
2016년02월27일,1189.89,1072.60,1075.50,1077.43,1069.93,1079.09,1073.45,1090.85,1098.05,1093.22,1095.09,1077.83,1088.56,1067.06,1079.72,1131.10,1095.25
2016년02월28일,1188.22,1071.45,1074.72,1078.93,1069.70,1078.62,1071.73,1089.70,1097.64,1092.73,1094.58,1077.35,1087.84,1066.76,1078.85,1130.91,1094.22
2016년02월29일,1189.88,1072.99,1075.20,1080.22,1069.16,1079.34,1072.73,1090.26,1098.49,1093.39,1094.25,1077.17,1088.31,1067.51,1078.87,1131.65,1094.98
2016년03월01일,1187.74,1070.78,1073.72,1078.20,1069.42,1079.65,1070.80,1088.83,1097.63,1092.49,1093.63,1076.82,1088.13,1066.83,1078.82,1131.84,1094.39
2016년03월02일,1187.29,1072.14,1073.54,1078.78,1067.91,1080.02,1071.63,1089.53,1096.74,1091.98,1093.35,1076.89,1086.97,1066.59,1078.45,1131.93,1094.56
2016년03월03일,1187.23,1072.34,1073.59,1079.25,1068.88,1079.58,1072.59,1089.67,1096.77,1091.88,1092.73,1076.47,1086.96,1066.78,1077.96,1131.86,1093.89
2016년03월04일,1186.79,1073.61,1072.56,1078.53,1068.57,1080.68,1071.33,1089.16,1096.38,1091.56,1092.36,1076.87,1086.43,1066.86,1077.92,1132.11,1093.62
2016년03월05일,1186.39,1074.08,1072.94,1077.17,1067.74,1080.40,1071.88,1088.63,1095.33,1091.96,1092.83,1076.89,1085.98,1066.84,1077.57,1132.15,1093.62
2016년03월06일,1186.17,1072.84,1073.72,1077.40,1067.52,1080.80,1070.57,1088.32,1095.05,1091.65,1093.03,1076.96,1086.02,1066.61,1077.09,1131.99,1093.62
2016년03월07일,1186.33,1074.67,1074.93,1078.77,1068.09,1081.54,1070.92,1089.47,1094.51,1091.52,1093.16,1077.20,1085.91,1067.05,1077.70,1131.93,1093.53
2016년03월08일,1188.64,1076.42,1077.27,1081.08,1069.69,1082.65,1072.94,1090.06,1095.47,1091.82,1094.12,1077.94,1086.52,1067.63,1078.81,1132.34,1094.60
2016년03월09일,1190.41,1077.07,1078.91,1081.95,1069.98,1084.25,1071.82,1091.63,1096.20,1093.13,1094.45,1078.72,1087.22,1068.12,1079.73,1172.61,1093.00
2016년03월10일,1191.19,1078.02,1079.56,1083.17,1070.38,1086.38,1071.71,1093.12,1097.02,1093.20,1095.31,1080.06,1088.13,1069.01,1080.43,1175.51,1095.00
2016년03월11일,1192.89,1078.97,1082.41,1086.72,1070.30,1087.20,1072.21,1095.06,1097.43,1094.21,1096.78,1082.13,1089.00,1069.83,1082.21,1178.01,1096.75
2016년03월12일,1194.81,1080.10,1083.12,1087.68,1071.33,1089.69,1074.21,1097.66,1098.67,1095.28,1098.52,1084.46,1090.44,1071.47,1083.00,1181.23,1098.10
2016년03월13일,1193.45,1079.28,1084.44,1088.41,1071.50,1092.24,1075.48,1098.14,1098.02,1095.84,1099.22,1084.93,1090.90,1072.25,1082.74,1182.49,1100.39
2016년03월14일,1195.39,1083.51,1086.38,1092.67,1073.68,1096.20,1077.88,1101.41,1099.71,1098.43,1100.69,1087.29,1092.70,1074.67,1084.86,1183.63,1101.93
2016년03월15일,1201.34,1085.78,1089.44,1097.42,1076.07,1101.78,1078.67,1105.83,1102.58,1100.70,1103.29,1089.80,1093.15,1077.58,1087.51,1183.84,1106.68
2016년03월16일,1203.01,1088.45,1090.25,1102.05,1078.48,1104.16,1081.19,1108.79,1105.67,1101.82,1105.24,1091.44,1094.72,1079.63,1088.82,1206.28,1112.01
2016년03월17일,1205.24,1091.28,1091.65,1105.37,1080.23,1105.09,1084.13,1110.96,1106.41,1104.03,1107.01,1093.23,1096.56,1081.21,1090.61,1210.81,1115.29
2016년03월18일,1204.74,1095.32,1092.17,1107.53,1081.88,1107.08,1085.09,1112.79,1108.68,1105.51,1108.40,1094.59,1097.92,1083.24,1091.78,1211.87,1116.91
2016년03월19일,1206.28,1099.95,1094.63,1107.76,1083.11,1108.61,1090.25,1114.45,1110.50,1107.01,1110.35,1097.42,1099.24,1085.12,1094.36,1212.08,1118.44
2016년03월20일,1206.43,1100.07,1095.12,1108.42,1083.42,1108.39,1092.52,1114.86,1111.49,1107.82,1111.45,1098.06,1099.61,1085.74,1095.25,1212.21,1119.53
2016년03월21일,1207.81,1102.65,1097.01,1112.98,1087.25,1111.56,1097.25,1117.54,1112.65,1109.55,1113.21,1100.96,1101.02,1087.60,1098.21,1212.16,1122.65
2016년03월22일,1209.27,1105.20,1098.95,1114.06,1091.75,1112.82,1097.92,1119.04,1114.26,1111.25,1114.95,1103.31,1102.71,1090.09,1100.47,1212.69,1124.37
2016년03월23일,1210.18,1105.94,1100.10,1114.17,1093.96,1114.18,1097.94,1121.11,1115.74,1112.52,1116.80,1104.62,1105.10,1091.96,1102.64,1212.66,1124.05
2016년03월24일,1210.90,1107.05,1101.65,1115.75,1095.57,1115.04,1098.92,1122.45,1117.00,1114.02,1118.37,1106.39,1106.78,1093.99,1104.28,1212.93,1124.20
2016년03월25일,1210.54,1108.42,1101.90,1115.54,1095.57,1116.01,1099.65,1122.88,1119.41,1114.60,1120.07,1107.79,1107.94,1094.70,1105.34,1213.08,1126.00
2016년03월26일,1211.02,1109.61,1102.04,1113.55,1096.85,1116.31,1101.12,1123.53,1120.33,1115.20,1120.98,1108.17,1108.80,1096.36,1106.92,1213.08,1126.65
2016년03월27일,1211.05,1109.75,1102.36,1113.26,1096.75,1117.23,1100.77,1123.09,1120.92,1115.53,1121.43,1108.55,1109.17,1096.79,1107.07,1213.14,1126.74
2016년03월28일,1210.72,1111.34,1102.34,1115.13,1098.74,1118.25,1101.60,1124.36,1122.36,1116.58,1122.53,1109.81,1110.68,1097.48,1108.46,1213.30,1127.18
2016년03월29일,1211.71,1112.48,1103.12,1114.33,1099.60,1118.55,1101.28,1124.58,1123.62,1117.51,1123.72,1110.74,1111.64,1098.59,1109.21,1213.98,1127.89
2016년03월30일,1211.57,1113.74,1103.49,1114.90,1099.75,1119.58,1102.52,1125.15,1124.09,1118.73,1124.57,1110.84,1112.50,1099.19,1109.97,1214.09,1128.30
2016년03월31일,1211.33,1113.32,1103.65,1115.76,1100.16,1118.68,1104.37,1125.15,1125.37,1118.57,1124.28,1111.16,1113.15,1100.17,1111.00,1214.25,1128.23
2016년04월01일,1210.64,1114.19,1102.99,1115.66,1100.82,1118.65,1104.75,1125.09,1126.40,1119.62,1125.35,1111.97,1114.64,1100.89,1111.98,1214.67,1127.67
2016년04월02일,1210.36,1112.85,1102.72,1114.21,1100.90,1119.16,1105.33,1124.82,1127.03,1119.74,1125.49,1112.33,1115.09,1100.93,1112.39,1214.83,1127.05
2016년04월03일,1210.17,1112.36,1102.04,1112.92,1099.88,1117.70,1104.76,1124.29,1126.80,1119.73,1125.85,1111.92,1115.38,1100.95,1112.11,1214.43,1126.88
2016년04월04일,1210.44,1112.53,1102.24,1113.33,1100.29,1118.00,1106.05,1124.87,1126.33,1120.71,1125.84,1112.32,1115.53,1101.72,1112.43,1214.46,1127.05
2016년04월05일,1208.54,1113.01,1102.23,1113.44,1099.81,1118.35,1106.39,1124.47,1126.76,1120.55,1125.71,1111.87,1115.97,1102.12,1112.95,1214.57,1127.47
2016년04월06일,1209.01,1110.78,1101.73,1113.36,1099.15,1117.53,1106.46,1124.36,1126.64,1120.46,1125.51,1111.85,1116.31,1102.60,1113.10,1215.10,1127.20
2016년04월07일,1208.10,1110.77,1101.01,1113.67,1099.44,1116.03,1106.17,1123.93,1126.97,1120.04,1125.41,1111.60,1116.78,1102.22,1112.61,1214.03,1127.38
2016년04월08일,1208.31,1110.39,1100.96,1113.52,1099.66,1116.34,1105.21,1123.74,1126.86,1120.23,1125.50,1111.61,1116.56,1102.25,1112.60,1214.46,1126.88
2016년04월09일,1207.54,1109.65,1100.42,1110.35,1098.64,1115.85,1105.07,1122.79,1126.42,1119.84,1125.42,1111.22,1116.80,1102.35,1112.33,1214.46,1126.54
2016년04월10일,1206.91,1108.34,1100.35,1109.37,1098.14,1115.36,1103.99,1122.35,1126.01,1119.61,1125.23,1110.92,1115.95,1102.01,1111.56,1214.46,1126.54
2016년04월11일,1207.08,1109.38,1100.33,1110.51,1098.42,1115.23,1105.03,1122.70,1127.00,1120.34,1125.21,1110.95,1116.41,1102.77,1111.76,1214.31,1127.06
2016년04월12일,1206.08,1108.89,1099.87,1110.16,1097.59,1115.11,1104.79,1122.18,1126.32,1120.21,1124.53,1110.23,1116.33,1102.65,1112.57,1214.20,1126.38
2016년04월13일,1205.26,1108.27,1099.45,1109.09,1098.22,1114.84,1103.91,1121.39,1125.68,1120.10,1124.99,1110.70,1116.45,1102.21,1111.87,1214.35,1126.20
2016년04월14일,1205.83,1109.32,1099.96,1109.86,1097.27,1115.13,1104.86,1121.81,1126.52,1120.22,1125.30,1110.68,1116.59,1102.83,1112.18,1214.35,1126.20
2016년04월15일,1205.40,1109.50,1100.33,1109.94,1097.25,1114.32,1105.96,1122.10,1127.75,1120.38,1125.26,1110.44,1116.57,1103.22,1112.55,1214.14,1126.84
2016년04월16일,1206.23,1108.78,1099.82,1110.10,1097.50,1115.01,1105.02,1121.58,1127.19,1120.27,1125.76,1110.68,1116.42,1103.35,1112.50,1214.14,1127.18
2016년04월17일,1205.78,1107.90,1100.55,1110.47,1096.51,1114.39,1104.69,1121.42,1127.35,1120.21,1125.91,1110.31,1116.54,1102.69,1112.12,1213.72,1126.84
2016년04월18일,1207.11,1108.96,1100.43,1110.95,1096.84,1115.39,1105.76,1122.38,1127.33,1120.98,1126.19,1110.02,1116.67,1103.21,1112.71,1213.72,1127.01
2016년04월19일,1208.56,1109.42,1100.45,1111.93,1097.68,1115.45,1105.57,1122.80,1127.27,1120.88,1126.52,1109.74,1116.78,1103.33,1112.99,1213.67,1127.01
2016년04월20일,1209.47,1109.53,1100.27,1110.92,1097.14,1115.13,1105.96,1122.73,1127.06,1120.68,1126.21,1109.17,1116.55,1103.05,1113.27,1213.98,1127.01
2016년04월21일,1208.68,1107.67,1099.96,1111.34,1096.55,1114.55,1105.74,1122.46,1127.30,1120.60,1126.18,1108.84,1115.98,1103.13,1112.67,1214.01,1126.75
2016년04월22일,1209.47,1108.22,1100.44,1110.75,1096.57,1114.90,1105.31,1122.86,1127.76,1121.06,1126.41,1108.72,1116.43,1103.05,1112.85,1213.63,1127.01
2016년04월23일,1208.87,1107.84,1099.94,1110.81,1096.47,1115.40,1104.79,1122.39,1128.04,1121.12,1126.15,1108.63,1116.31,1103.33,1112.47,1213.37,1127.01
2016년04월24일,1208.68,1107.00,1099.93,1109.99,1095.20,1114.27,1104.46,1121.53,1127.98,1121.02,1126.18,1107.95,1116.21,1103.07,1112.21,1213.37,1127.01
2016년04월25일,1209.76,1107.87,1099.99,1111.32,1096.52,1114.58,1105.10,1122.81,1128.10,1121.18,1126.60,1108.29,1116.22,1102.85,1112.84,1213.53,1126.75
2016년04월26일,1210.05,1108.23,1100.23,1111.92,1096.77,1114.58,1105.60,1122.96,1128.20,1121.42,1126.53,1107.88,1117.06,1103.26,1113.07,1213.53,1127.79
2016년04월27일,1209.87,1108.53,1100.41,1112.83,1096.40,1115.57,1106.37,1123.16,1128.58,1121.31,1126.74,1107.52,1115.90,1102.90,1112.64,1213.37,1128.60
2016년04월28일,1211.30,1108.41,1100.72,1112.31,1096.78,1114.45,1105.76,1123.87,1128.56,1122.08,1126.73,1107.80,1116.20,1103.01,1112.69,1213.37,1129.81
2016년04월29일,1211.91,1109.43,1101.66,1112.79,1096.71,1114.83,1112.23,1124.88,1129.34,1123.35,1127.05,1108.38,1116.58,1103.61,1114.02,1213.63,1130.15
2016년04월30일,1212.95,1110.06,1102.61,1113.41,1097.67,1115.90,1116.91,1124.98,1130.15,1124.44,1127.54,1108.47,1117.10,1104.96,1113.63,1213.58,1130.72
2016년05월01일,1214.58,1109.40,1103.44,1113.81,1097.85,1116.88,1122.68,1125.14,1130.71,1125.31,1128.07,1108.69,1117.08,1105.01,1113.78,1213.58,1131.41
2016년05월02일,1214.31,1109.54,1103.09,1114.02,1097.40,1116.58,1124.24,1125.16,1130.84,1125.52,1128.42,1108.78,1116.80,1104.78,1113.84,1213.83,1131.93
2016년05월03일,1227.30,1114.87,1109.88,1122.07,1103.56,1123.75,1129.82,1131.71,1134.12,1127.97,1131.14,1110.66,1118.96,1107.83,1116.14,1228.37,1133.10
2016년05월04일,1230.72,1117.10,1112.81,1125.74,1105.84,1126.93,1133.10,1134.69,1135.83,1129.79,1133.33,1111.93,1119.57,1109.41,1117.60,1234.71,1135.94
2016년05월05일,1233.02,1121.04,1116.17,1128.30,1108.67,1131.32,1134.60,1136.95,1137.19,1131.15,1134.61,1112.27,1120.74,1110.74,1119.45,1237.86,1137.50
2016년05월06일,1235.24,1122.30,1117.15,1129.01,1108.77,1134.82,1135.57,1138.81,1138.80,1132.43,1135.64,1112.61,1121.10,1111.92,1120.93,1237.98,1138.87
2016년05월07일,1235.89,1125.19,1118.66,1129.88,1109.36,1136.36,1135.70,1140.04,1140.19,1133.48,1136.11,1113.31,1122.03,1112.83,1122.12,1238.48,1138.70
2016년05월08일,1234.80,1124.85,1118.98,1130.94,1109.74,1136.65,1135.64,1140.33,1140.13,1133.77,1136.91,1113.99,1122.37,1113.10,1122.37,1238.31,1139.05
2016년05월09일,1237.24,1127.78,1120.29,1134.11,1112.08,1136.14,1137.23,1142.56,1141.18,1134.88,1137.49,1114.65,1123.00,1114.05,1124.13,1238.55,1141.81
2016년05월10일,1239.56,1129.94,1121.51,1133.70,1113.53,1139.93,1137.96,1144.24,1142.26,1136.47,1138.65,1115.69,1123.05,1115.08,1125.07,1238.81,1143.65
2016년05월11일,1240.17,1130.68,1121.43,1135.43,1114.81,1140.71,1138.52,1146.27,1142.65,1138.14,1139.77,1117.43,1124.50,1116.75,1126.17,1238.92,1143.84
2016년05월12일,1244.99,1134.20,1124.23,1138.12,1116.50,1143.43,1140.71,1149.20,1144.34,1139.11,1140.90,1118.99,1125.49,1118.63,1128.98,1239.25,1152.22
2016년05월13일,1247.61,1137.81,1126.63,1141.51,1120.30,1149.80,1143.28,1153.03,1148.07,1141.57,1143.55,1121.84,1128.00,1121.13,1130.68,1239.27,1155.12
2016년05월14일,1249.19,1144.28,1129.22,1142.28,1122.69,1153.16,1147.92,1155.40,1148.91,1142.82,1146.58,1124.69,1129.50,1124.37,1132.70,1240.36,1158.00
2016년05월15일,1250.56,1145.14,1129.97,1143.22,1123.67,1154.46,1147.96,1156.59,1149.60,1143.73,1147.52,1125.88,1130.29,1125.51,1133.92,1239.99,1158.50
2016년05월16일,1252.84,1148.86,1132.53,1146.98,1126.43,1155.87,1153.25,1159.85,1151.84,1145.45,1148.83,1128.89,1132.12,1127.58,1136.03,1239.99,1163.00
2016년05월17일,1259.64,1151.96,1137.24,1153.15,1132.05,1160.71,1162.55,1165.67,1156.15,1148.22,1151.98,1132.05,1135.67,1130.97,1139.18,1240.15,1165.45
2016년05월18일,1263.96,1156.02,1143.08,1158.49,1137.13,1165.20,1169.24,1170.59,1159.12,1151.29,1155.73,1137.06,1139.22,1134.42,1143.49,1239.95,1170.06
2016년05월19일,1267.57,1162.65,1149.55,1161.79,1139.89,1168.72,1174.07,1174.27,1162.99,1155.64,1158.56,1143.45,1141.85,1137.90,1147.40,1240.89,1176.59
2016년05월20일,1271.83,1167.11,1152.83,1166.17,1147.29,1172.12,1177.29,1179.21,1165.92,1161.54,1162.54,1149.46,1145.86,1142.51,1151.62,1240.73,1181.69
2016년05월21일,1274.34,1170.08,1156.94,1167.96,1151.39,1175.47,1178.91,1182.47,1169.99,1164.96,1166.37,1153.58,1149.19,1147.42,1154.50,1242.00,1185.42
2016년05월22일,1273.95,1170.50,1158.62,1168.73,1153.56,1176.33,1180.94,1183.49,1172.17,1166.98,1168.52,1155.94,1150.48,1149.73,1155.68,1241.75,1185.03
2016년05월23일,1277.34,1173.81,1160.92,1173.88,1159.01,1179.97,1181.73,1187.12,1175.68,1170.24,1171.50,1159.94,1154.38,1153.14,1159.20,1242.14,1187.64
2016년05월24일,1288.51,1179.73,1168.60,1179.95,1166.47,1186.88,1185.93,1194.05,1182.28,1173.96,1175.97,1163.28,1158.05,1158.18,1162.79,1241.76,1194.23
2016년05월25일,1294.62,1186.42,1173.84,1186.70,1171.84,1190.22,1189.04,1200.02,1187.57,1178.27,1179.70,1166.73,1162.89,1163.37,1167.63,1241.87,1196.72
2016년05월26일,1299.03,1189.69,1178.31,1190.96,1177.62,1194.52,1191.18,1204.64,1191.66,1182.30,1183.87,1171.17,1166.51,1168.96,1171.66,1242.20,1198.37
2016년05월27일,1301.65,1194.25,1183.76,1193.66,1183.93,1199.26,1192.07,1208.87,1195.71,1186.95,1187.70,1176.65,1170.78,1174.35,1176.23,1241.54,1199.55
2016년05월28일,1304.25,1196.97,1186.31,1194.12,1186.78,1201.17,1193.93,1211.03,1199.04,1189.65,1190.63,1180.64,1174.58,1177.89,1180.41,1242.36,1204.35
2016년05월29일,1304.24,1197.10,1187.79,1195.11,1188.10,1202.21,1194.38,1211.56,1200.71,1191.54,1191.77,1181.94,1175.89,1179.18,1181.49,1242.42,1204.86
2016년05월30일,1306.08,1199.59,1190.30,1199.99,1191.66,1203.26,1195.21,1214.49,1203.27,1194.45,1194.53,1185.90,1179.97,1181.68,1184.04,1242.54,1206.38
2016년05월31일,1309.68,1201.62,1193.41,1206.11,1195.77,1207.60,1198.30,1217.23,1206.44,1197.77,1197.15,1188.92,1182.82,1184.37,1186.84,1242.73,1208.80
2016년06월01일,1312.11,1204.65,1196.77,1209.61,1199.63,1209.56,1203.58,1220.39,1210.87,1202.25,1201.74,1193.85,1189.64,1189.13,1191.48,1268.42,1212.55
2016년06월02일,1313.38,1207.39,1197.96,1211.40,1201.54,1210.61,1207.82,1222.52,1213.71,1203.65,1203.93,1196.87,1193.13,1192.00,1193.68,1271.55,1213.18
2016년06월03일,1314.51,1210.16,1199.46,1212.50,1204.75,1212.10,1210.83,1224.27,1216.05,1205.98,1206.03,1198.97,1196.28,1194.26,1195.66,1271.98,1216.35
2016년06월04일,1316.06,1211.52,1200.88,1212.23,1207.12,1215.51,1212.58,1225.78,1217.98,1207.96,1208.07,1200.38,1198.26,1196.21,1197.26,1271.29,1218.35
2016년06월05일,1316.23,1211.70,1201.88,1211.59,1207.83,1214.94,1212.52,1225.96,1219.49,1208.76,1209.18,1201.26,1199.70,1196.83,1198.03,1271.31,1219.51
2016년06월06일,1317.10,1213.35,1202.83,1212.98,1209.52,1215.38,1213.46,1226.71,1220.51,1209.72,1209.82,1202.40,1200.89,1197.98,1198.52,1271.21,1220.28
2016년06월07일,1319.89,1214.09,1204.75,1215.92,1212.91,1218.82,1214.86,1228.96,1222.05,1211.65,1211.71,1203.47,1202.86,1199.59,1200.64,1271.26,1222.03
2016년06월08일,1321.49,1215.38,1206.71,1219.29,1214.57,1220.24,1215.72,1230.67,1223.58,1213.56,1214.07,1205.09,1205.61,1200.49,1201.91,1270.98,1225.26
2016년06월09일,1322.78,1217.63,1208.59,1221.08,1215.30,1221.79,1216.74,1231.99,1225.35,1214.81,1216.10,1207.19,1207.81,1202.91,1203.73,1270.83,1225.80
2016년06월10일,1323.96,1218.66,1211.10,1223.31,1216.69,1224.20,1217.29,1233.53,1227.01,1215.87,1218.00,1208.21,1210.21,1204.35,1205.95,1271.58,1226.63
2016년06월11일,1323.40,1219.45,1212.63,1222.04,1218.12,1225.04,1217.49,1234.85,1228.01,1217.09,1219.34,1209.78,1211.30,1206.24,1207.24,1271.58,1227.80
2016년06월12일,1323.41,1219.99,1213.33,1222.92,1218.33,1225.52,1217.81,1235.17,1228.39,1217.82,1219.75,1209.89,1211.06,1206.67,1207.31,1271.47,1227.80
2016년06월13일,1324.51,1221.06,1213.79,1225.66,1220.65,1226.07,1218.07,1237.19,1229.84,1219.42,1220.85,1211.38,1212.40,1207.63,1209.17,1271.47,1228.63
2016년06월14일,1328.40,1223.51,1215.92,1228.31,1221.57,1229.01,1218.64,1238.83,1231.71,1220.91,1222.83,1212.85,1214.05,1209.87,1210.75,1271.79,1229.13
2016년06월15일,1329.43,1224.27,1216.85,1229.57,1222.04,1229.89,1219.35,1239.89,1232.12,1221.25,1224.25,1212.89,1214.61,1210.93,1211.50,1273.04,1229.36
2016년06월16일,1329.96,1225.28,1217.31,1230.41,1221.68,1231.45,1218.90,1240.66,1232.80,1221.85,1225.13,1213.82,1215.42,1211.58,1211.84,1273.92,1229.53
2016년06월17일,1330.76,1226.04,1217.71,1230.70,1221.34,1231.62,1219.48,1240.88,1233.39,1222.00,1226.03,1213.66,1216.30,1212.21,1212.66,1275.06,1232.11
2016년06월18일,1331.27,1226.07,1218.14,1228.77,1221.71,1231.23,1218.87,1240.82,1234.08,1221.95,1226.26,1214.32,1216.79,1211.89,1213.04,1275.06,1230.93
2016년06월19일,1330.75,1225.24,1217.84,1228.65,1221.23,1231.71,1218.09,1240.68,1234.28,1222.19,1226.37,1214.17,1216.74,1212.12,1212.85,1275.22,1230.43
2016년06월20일,1331.05,1225.43,1218.09,1230.21,1221.68,1231.35,1219.62,1241.41,1235.04,1222.48,1226.76,1214.74,1217.35,1212.45,1213.61,1274.85,1231.06
2016년06월21일,1331.06,1225.50,1218.34,1229.42,1221.63,1231.55,1219.51,1241.16,1234.93,1222.50,1227.51,1214.90,1217.38,1212.33,1213.36,1275.44,1230.55
2016년06월22일,1331.11,1225.90,1218.37,1229.14,1221.46,1231.80,1219.31,1241.49,1235.64,1222.94,1227.46,1215.00,1217.72,1212.90,1213.81,1275.38,1230.98
2016년06월23일,1331.06,1225.91,1218.10,1230.49,1221.65,1231.90,1219.66,1241.68,1236.18,1223.11,1228.10,1214.96,1218.15,1213.38,1214.70,1275.33,1230.81
2016년06월24일,1331.32,1225.41,1217.74,1229.90,1221.27,1232.00,1219.72,1241.74,1236.49,1223.43,1228.52,1215.37,1217.90,1213.48,1214.67,1275.79,1232.08
2016년06월25일,1331.21,1225.37,1217.27,1228.42,1221.58,1231.76,1219.01,1241.69,1236.74,1223.39,1229.03,1215.33,1218.65,1213.87,1214.98,1276.07,1233.86
2016년06월26일,1330.64,1225.06,1217.66,1228.40,1220.81,1231.79,1218.52,1241.54,1236.38,1223.52,1228.98,1214.96,1218.64,1213.78,1214.61,1275.97,1233.86
2016년06월27일,1331.34,1226.18,1217.85,1230.51,1221.74,1231.67,1219.30,1242.36,1237.12,1224.30,1229.43,1215.76,1219.02,1213.83,1215.26,1276.06,1233.86
2016년06월28일,1332.15,1225.32,1217.38,1230.64,1221.06,1231.81,1218.96,1242.56,1237.55,1224.67,1229.59,1215.19,1219.22,1214.17,1214.97,1275.92,1234.40
2016년06월29일,1332.34,1226.50,1217.28,1230.97,1220.97,1233.29,1219.54,1242.55,1237.86,1224.56,1229.96,1215.32,1219.11,1214.34,1215.30,1275.92,1234.74
2016년06월30일,1332.61,1225.66,1217.34,1230.97,1221.39,1232.96,1219.05,1242.59,1238.28,1224.78,1230.11,1215.54,1219.43,1214.55,1215.17,1276.01,1235.08
